zip,ccr_available,ccr_year,ccr_system_name,ccr_pwsid,ccr_contaminant_count,ccr_violations,ccr_source_type,ccr_lead_90th_ppb,ccr_copper_90th_ppb,ccr_top_contaminants
70809,True,2024,Baton Rouge Water Company,LA1033005,28,3,Groundwater wells (100 wells completed in Southern Hills aquifer system),1,,Combined Radium (-226 & -228) (4.81 pCi/L); Chloramines (4 ppm); Chloride (335 mg/L*); Manganese (0.17 mg/L*); pH (9.07 pH*)
70810,True,2024,Baton Rouge Water Company,LA1033005,28,3,Groundwater wells (100 wells completed in Southern Hills aquifer system),1,,Combined Radium (-226 & -228) (4.81 pCi/L); Chloramines (4 ppm); Chloride (335 mg/L*); Manganese (0.17 mg/L*); pH (9.07 pH*)
70811,True,2024,Baton Rouge Water Company,LA1033005,28,3,Groundwater wells (100 wells completed in Southern Hills aquifer system),1,,Combined Radium (-226 & -228) (4.81 pCi/L); Chloramines (4 ppm); Chloride (335 mg/L*); Manganese (0.17 mg/L*); pH (9.07 pH*)
70812,True,2024,Baton Rouge Water Company,LA1033005,28,3,Groundwater wells (100 wells completed in Southern Hills aquifer system),1,,Combined Radium (-226 & -228) (4.81 pCi/L); Chloramines (4 ppm); Chloride (335 mg/L*); Manganese (0.17 mg/L*); pH (9.07 pH*)
70813,True,2024,Baton Rouge Water Company,LA1033005,28,3,Groundwater wells (100 wells completed in Southern Hills aquifer system),1,,Combined Radium (-226 & -228) (4.81 pCi/L); Chloramines (4 ppm); Chloride (335 mg/L*); Manganese (0.17 mg/L*); pH (9.07 pH*)
70814,True,2024,Baton Rouge Water Company,LA1033005,28,3,Groundwater wells (100 wells completed in Southern Hills aquifer system),1,,Combined Radium (-226 & -228) (4.81 pCi/L); Chloramines (4 ppm); Chloride (335 mg/L*); Manganese (0.17 mg/L*); pH (9.07 pH*)
70815,True,2024,Baton Rouge Water Company,LA1033005,28,3,Groundwater wells (100 wells completed in Southern Hills aquifer system),1,,Combined Radium (-226 & -228) (4.81 pCi/L); Chloramines (4 ppm); Chloride (335 mg/L*); Manganese (0.17 mg/L*); pH (9.07 pH*)
70816,True,2024,Baton Rouge Water Company,LA1033005,28,3,Groundwater wells (100 wells completed in Southern Hills aquifer system),1,,Combined Radium (-226 & -228) (4.81 pCi/L); Chloramines (4 ppm); Chloride (335 mg/L*); Manganese (0.17 mg/L*); pH (9.07 pH*)
70817,True,2024,Baton Rouge Water Company,LA1033005,28,3,Groundwater wells (100 wells completed in Southern Hills aquifer system),1,,Combined Radium (-226 & -228) (4.81 pCi/L); Chloramines (4 ppm); Chloride (335 mg/L*); Manganese (0.17 mg/L*); pH (9.07 pH*)
70818,True,2024,Baton Rouge Water Company,LA1033005,28,3,Groundwater wells (100 wells completed in Southern Hills aquifer system),1,,Combined Radium (-226 & -228) (4.81 pCi/L); Chloramines (4 ppm); Chloride (335 mg/L*); Manganese (0.17 mg/L*); pH (9.07 pH*)
70819,True,2024,Baton Rouge Water Company,LA1033005,28,3,Groundwater wells (100 wells completed in Southern Hills aquifer system),1,,Combined Radium (-226 & -228) (4.81 pCi/L); Chloramines (4 ppm); Chloride (335 mg/L*); Manganese (0.17 mg/L*); pH (9.07 pH*)
70820,True,2024,Baton Rouge Water Company,LA1033005,28,3,Groundwater wells (100 wells completed in Southern Hills aquifer system),1,,Combined Radium (-226 & -228) (4.81 pCi/L); Chloramines (4 ppm); Chloride (335 mg/L*); Manganese (0.17 mg/L*); pH (9.07 pH*)
70821,True,2024,Baton Rouge Water Company,LA1033005,28,3,Groundwater wells (100 wells completed in Southern Hills aquifer system),1,,Combined Radium (-226 & -228) (4.81 pCi/L); Chloramines (4 ppm); Chloride (335 mg/L*); Manganese (0.17 mg/L*); pH (9.07 pH*)
70822,True,2024,Baton Rouge Water Company,LA1033005,28,3,Groundwater wells (100 wells completed in Southern Hills aquifer system),1,,Combined Radium (-226 & -228) (4.81 pCi/L); Chloramines (4 ppm); Chloride (335 mg/L*); Manganese (0.17 mg/L*); pH (9.07 pH*)
70823,True,2024,Baton Rouge Water Company,LA1033005,28,3,Groundwater wells (100 wells completed in Southern Hills aquifer system),1,,Combined Radium (-226 & -228) (4.81 pCi/L); Chloramines (4 ppm); Chloride (335 mg/L*); Manganese (0.17 mg/L*); pH (9.07 pH*)
70825,True,2024,Baton Rouge Water Company,LA1033005,28,3,Groundwater wells (100 wells completed in Southern Hills aquifer system),1,,Combined Radium (-226 & -228) (4.81 pCi/L); Chloramines (4 ppm); Chloride (335 mg/L*); Manganese (0.17 mg/L*); pH (9.07 pH*)
70826,True,2024,Baton Rouge Water Company,LA1033005,28,3,Groundwater wells (100 wells completed in Southern Hills aquifer system),1,,Combined Radium (-226 & -228) (4.81 pCi/L); Chloramines (4 ppm); Chloride (335 mg/L*); Manganese (0.17 mg/L*); pH (9.07 pH*)
70827,True,2024,Baton Rouge Water Company,LA1033005,28,3,Groundwater wells (100 wells completed in Southern Hills aquifer system),1,,Combined Radium (-226 & -228) (4.81 pCi/L); Chloramines (4 ppm); Chloride (335 mg/L*); Manganese (0.17 mg/L*); pH (9.07 pH*)
70831,True,2024,Baton Rouge Water Company,LA1033005,28,3,Groundwater wells (100 wells completed in Southern Hills aquifer system),1,,Combined Radium (-226 & -228) (4.81 pCi/L); Chloramines (4 ppm); Chloride (335 mg/L*); Manganese (0.17 mg/L*); pH (9.07 pH*)
70833,True,2024,Baton Rouge Water Company,LA1033005,28,3,Groundwater wells (100 wells completed in Southern Hills aquifer system),1,,Combined Radium (-226 & -228) (4.81 pCi/L); Chloramines (4 ppm); Chloride (335 mg/L*); Manganese (0.17 mg/L*); pH (9.07 pH*)
70835,True,2024,Baton Rouge Water Company,LA1033005,28,3,Groundwater wells (100 wells completed in Southern Hills aquifer system),1,,Combined Radium (-226 & -228) (4.81 pCi/L); Chloramines (4 ppm); Chloride (335 mg/L*); Manganese (0.17 mg/L*); pH (9.07 pH*)
70836,True,2024,Baton Rouge Water Company,LA1033005,28,3,Groundwater wells (100 wells completed in Southern Hills aquifer system),1,,Combined Radium (-226 & -228) (4.81 pCi/L); Chloramines (4 ppm); Chloride (335 mg/L*); Manganese (0.17 mg/L*); pH (9.07 pH*)
70837,True,2024,Baton Rouge Water Company,LA1033005,28,3,Groundwater wells (100 wells completed in Southern Hills aquifer system),1,,Combined Radium (-226 & -228) (4.81 pCi/L); Chloramines (4 ppm); Chloride (335 mg/L*); Manganese (0.17 mg/L*); pH (9.07 pH*)
70873,True,2024,Baton Rouge Water Company,LA1033005,28,3,Groundwater wells (100 wells completed in Southern Hills aquifer system),1,,Combined Radium (-226 & -228) (4.81 pCi/L); Chloramines (4 ppm); Chloride (335 mg/L*); Manganese (0.17 mg/L*); pH (9.07 pH*)
70874,True,2024,Baton Rouge Water Company,LA1033005,28,3,Groundwater wells (100 wells completed in Southern Hills aquifer system),1,,Combined Radium (-226 & -228) (4.81 pCi/L); Chloramines (4 ppm); Chloride (335 mg/L*); Manganese (0.17 mg/L*); pH (9.07 pH*)
70879,True,2024,Baton Rouge Water Company,LA1033005,28,3,Groundwater wells (100 wells completed in Southern Hills aquifer system),1,,Combined Radium (-226 & -228) (4.81 pCi/L); Chloramines (4 ppm); Chloride (335 mg/L*); Manganese (0.17 mg/L*); pH (9.07 pH*)
70884,True,2024,Baton Rouge Water Company,LA1033005,28,3,Groundwater wells (100 wells completed in Southern Hills aquifer system),1,,Combined Radium (-226 & -228) (4.81 pCi/L); Chloramines (4 ppm); Chloride (335 mg/L*); Manganese (0.17 mg/L*); pH (9.07 pH*)
70891,True,2024,Baton Rouge Water Company,LA1033005,28,3,Groundwater wells (100 wells completed in Southern Hills aquifer system),1,,Combined Radium (-226 & -228) (4.81 pCi/L); Chloramines (4 ppm); Chloride (335 mg/L*); Manganese (0.17 mg/L*); pH (9.07 pH*)
70892,True,2024,Baton Rouge Water Company,LA1033005,28,3,Groundwater wells (100 wells completed in Southern Hills aquifer system),1,,Combined Radium (-226 & -228) (4.81 pCi/L); Chloramines (4 ppm); Chloride (335 mg/L*); Manganese (0.17 mg/L*); pH (9.07 pH*)
70893,True,2024,Baton Rouge Water Company,LA1033005,28,3,Groundwater wells (100 wells completed in Southern Hills aquifer system),1,,Combined Radium (-226 & -228) (4.81 pCi/L); Chloramines (4 ppm); Chloride (335 mg/L*); Manganese (0.17 mg/L*); pH (9.07 pH*)
70894,True,2024,Baton Rouge Water Company,LA1033005,28,3,Groundwater wells (100 wells completed in Southern Hills aquifer system),1,,Combined Radium (-226 & -228) (4.81 pCi/L); Chloramines (4 ppm); Chloride (335 mg/L*); Manganese (0.17 mg/L*); pH (9.07 pH*)
70895,True,2024,Baton Rouge Water Company,LA1033005,28,3,Groundwater wells (100 wells completed in Southern Hills aquifer system),1,,Combined Radium (-226 & -228) (4.81 pCi/L); Chloramines (4 ppm); Chloride (335 mg/L*); Manganese (0.17 mg/L*); pH (9.07 pH*)
70896,True,2024,Baton Rouge Water Company,LA1033005,28,3,Groundwater wells (100 wells completed in Southern Hills aquifer system),1,,Combined Radium (-226 & -228) (4.81 pCi/L); Chloramines (4 ppm); Chloride (335 mg/L*); Manganese (0.17 mg/L*); pH (9.07 pH*)
70898,True,2024,Baton Rouge Water Company,LA1033005,28,3,Groundwater wells (100 wells completed in Southern Hills aquifer system),1,,Combined Radium (-226 & -228) (4.81 pCi/L); Chloramines (4 ppm); Chloride (335 mg/L*); Manganese (0.17 mg/L*); pH (9.07 pH*)
71101,True,2022,SHREVEPORT WATER SYSTEM,LA1017031,0,0,Surface Water,,,
71102,True,2022,SHREVEPORT WATER SYSTEM,LA1017031,0,0,Surface Water,,,
71103,True,2022,SHREVEPORT WATER SYSTEM,LA1017031,0,0,Surface Water,,,
71104,True,2022,SHREVEPORT WATER SYSTEM,LA1017031,0,0,Surface Water,,,
71105,True,2022,SHREVEPORT WATER SYSTEM,LA1017031,0,0,Surface Water,,,
71106,True,2022,SHREVEPORT WATER SYSTEM,LA1017031,0,0,Surface Water,,,
71107,True,2022,SHREVEPORT WATER SYSTEM,LA1017031,0,0,Surface Water,,,
71108,True,2022,SHREVEPORT WATER SYSTEM,LA1017031,0,0,Surface Water,,,
71109,True,2022,SHREVEPORT WATER SYSTEM,LA1017031,0,0,Surface Water,,,
71111,True,2024,CITY OF BOSSIER CITY WATER SYSTEM,LA1015004,0,0,Surface Water,,,
71112,True,2024,CITY OF BOSSIER CITY WATER SYSTEM,LA1015004,0,0,Surface Water,,,
71113,True,2024,CITY OF BOSSIER CITY WATER SYSTEM,LA1015004,0,0,Surface Water,,,
71115,True,2022,SHREVEPORT WATER SYSTEM,LA1017031,0,0,Surface Water,,,
71118,True,2022,SHREVEPORT WATER SYSTEM,LA1017031,0,0,Surface Water,,,
71119,True,2022,SHREVEPORT WATER SYSTEM,LA1017031,0,0,Surface Water,,,
71120,True,2022,SHREVEPORT WATER SYSTEM,LA1017031,0,0,Surface Water,,,
71129,True,2022,SHREVEPORT WATER SYSTEM,LA1017031,0,0,Surface Water,,,
71130,True,2022,SHREVEPORT WATER SYSTEM,LA1017031,0,0,Surface Water,,,
71133,True,2022,SHREVEPORT WATER SYSTEM,LA1017031,0,0,Surface Water,,,
71134,True,2022,SHREVEPORT WATER SYSTEM,LA1017031,0,0,Surface Water,,,
71135,True,2022,SHREVEPORT WATER SYSTEM,LA1017031,0,0,Surface Water,,,
71136,True,2022,SHREVEPORT WATER SYSTEM,LA1017031,0,0,Surface Water,,,
71137,True,2022,SHREVEPORT WATER SYSTEM,LA1017031,0,0,Surface Water,,,
71138,True,2022,SHREVEPORT WATER SYSTEM,LA1017031,0,0,Surface Water,,,
71148,True,2022,SHREVEPORT WATER SYSTEM,LA1017031,0,0,Surface Water,,,
71149,True,2022,SHREVEPORT WATER SYSTEM,LA1017031,0,0,Surface Water,,,
71150,True,2022,SHREVEPORT WATER SYSTEM,LA1017031,0,0,Surface Water,,,
71151,True,2022,SHREVEPORT WATER SYSTEM,LA1017031,0,0,Surface Water,,,
71152,True,2022,SHREVEPORT WATER SYSTEM,LA1017031,0,0,Surface Water,,,
71153,True,2022,SHREVEPORT WATER SYSTEM,LA1017031,0,0,Surface Water,,,
71154,True,2022,SHREVEPORT WATER SYSTEM,LA1017031,0,0,Surface Water,,,
71156,True,2022,SHREVEPORT WATER SYSTEM,LA1017031,0,0,Surface Water,,,
71161,True,2022,SHREVEPORT WATER SYSTEM,LA1017031,0,0,Surface Water,,,
71162,True,2022,SHREVEPORT WATER SYSTEM,LA1017031,0,0,Surface Water,,,
71163,True,2022,SHREVEPORT WATER SYSTEM,LA1017031,0,0,Surface Water,,,
71164,True,2022,SHREVEPORT WATER SYSTEM,LA1017031,0,0,Surface Water,,,
71165,True,2022,SHREVEPORT WATER SYSTEM,LA1017031,0,0,Surface Water,,,
71166,True,2022,SHREVEPORT WATER SYSTEM,LA1017031,0,0,Surface Water,,,
71171,True,2024,CITY OF BOSSIER CITY WATER SYSTEM,LA1015004,0,0,Surface Water,,,
71172,True,2024,CITY OF BOSSIER CITY WATER SYSTEM,LA1015004,0,0,Surface Water,,,
71201,True,2024,MONROE WATER SYSTEM,LA1073031,1,1,Surface Water,,,
71202,True,2024,MONROE WATER SYSTEM,LA1073031,1,1,Surface Water,,,
71203,True,2024,MONROE WATER SYSTEM,LA1073031,1,1,Surface Water,,,
71207,True,2024,MONROE WATER SYSTEM,LA1073031,1,1,Surface Water,,,
71208,True,2024,MONROE WATER SYSTEM,LA1073031,1,1,Surface Water,,,
71209,True,2024,MONROE WATER SYSTEM,LA1073031,1,1,Surface Water,,,
71210,True,2024,MONROE WATER SYSTEM,LA1073031,1,1,Surface Water,,,
71211,True,2024,MONROE WATER SYSTEM,LA1073031,1,1,Surface Water,,,
71212,True,2024,MONROE WATER SYSTEM,LA1073031,1,1,Surface Water,,,
71213,True,2024,MONROE WATER SYSTEM,LA1073031,1,1,Surface Water,,,
71217,True,2024,MONROE WATER SYSTEM,LA1073031,1,1,Surface Water,,,
71301,True,2024,CITY OF ALEXANDRIA WATER SYSTEM,LA1079001,1,0,Ground Water,1,,
71302,True,2024,CITY OF ALEXANDRIA WATER SYSTEM,LA1079001,1,0,Ground Water,1,,
71303,True,2024,CITY OF ALEXANDRIA WATER SYSTEM,LA1079001,1,0,Ground Water,1,,
71306,True,2024,CITY OF ALEXANDRIA WATER SYSTEM,LA1079001,1,0,Ground Water,1,,
71307,True,2024,CITY OF ALEXANDRIA WATER SYSTEM,LA1079001,1,0,Ground Water,1,,
71309,True,2024,CITY OF ALEXANDRIA WATER SYSTEM,LA1079001,1,0,Ground Water,1,,
71315,True,2024,CITY OF ALEXANDRIA WATER SYSTEM,LA1079001,1,0,Ground Water,1,,
71951,True,2024,HOT SPRINGS UTILITIES,AR0000209,1,0,Surface Water,1,,
72032,True,2024,CONWAY WATER SYSTEM,AR0000189,1,0,Surface Water,1,,
72033,True,2024,CONWAY WATER SYSTEM,AR0000189,1,0,Surface Water,1,,
72034,True,2024,CONWAY WATER SYSTEM,AR0000189,1,0,Surface Water,1,,
72035,True,2024,CONWAY WATER SYSTEM,AR0000189,1,0,Surface Water,1,,
72201,True,2024,CENTRAL ARKANSAS WATER,AR0000465,5,1,Surface Water and Ground Water,,,Haloacetic Acid HAA5 (33 ppb); Turbidity (5 NTU*)
72202,True,2024,CENTRAL ARKANSAS WATER,AR0000465,5,1,Surface Water and Ground Water,,,Haloacetic Acid HAA5 (33 ppb); Turbidity (5 NTU*)
72203,True,2024,CENTRAL ARKANSAS WATER,AR0000465,5,1,Surface Water and Ground Water,,,Haloacetic Acid HAA5 (33 ppb); Turbidity (5 NTU*)
72204,True,2024,CENTRAL ARKANSAS WATER,AR0000465,5,1,Surface Water and Ground Water,,,Haloacetic Acid HAA5 (33 ppb); Turbidity (5 NTU*)
72205,True,2024,CENTRAL ARKANSAS WATER,AR0000465,5,1,Surface Water and Ground Water,,,Haloacetic Acid HAA5 (33 ppb); Turbidity (5 NTU*)
72206,True,2024,CENTRAL ARKANSAS WATER,AR0000465,5,1,Surface Water and Ground Water,,,Haloacetic Acid HAA5 (33 ppb); Turbidity (5 NTU*)
72207,True,2024,CENTRAL ARKANSAS WATER,AR0000465,5,1,Surface Water and Ground Water,,,Haloacetic Acid HAA5 (33 ppb); Turbidity (5 NTU*)
72209,True,2024,CENTRAL ARKANSAS WATER,AR0000465,5,1,Surface Water and Ground Water,,,Haloacetic Acid HAA5 (33 ppb); Turbidity (5 NTU*)
72210,True,2024,CENTRAL ARKANSAS WATER,AR0000465,5,1,Surface Water and Ground Water,,,Haloacetic Acid HAA5 (33 ppb); Turbidity (5 NTU*)
72211,True,2024,CENTRAL ARKANSAS WATER,AR0000465,5,1,Surface Water and Ground Water,,,Haloacetic Acid HAA5 (33 ppb); Turbidity (5 NTU*)
72212,True,2024,CENTRAL ARKANSAS WATER,AR0000465,5,1,Surface Water and Ground Water,,,Haloacetic Acid HAA5 (33 ppb); Turbidity (5 NTU*)
72214,True,2024,CENTRAL ARKANSAS WATER,AR0000465,5,1,Surface Water and Ground Water,,,Haloacetic Acid HAA5 (33 ppb); Turbidity (5 NTU*)
72215,True,2024,CENTRAL ARKANSAS WATER,AR0000465,5,1,Surface Water and Ground Water,,,Haloacetic Acid HAA5 (33 ppb); Turbidity (5 NTU*)
72216,True,2024,CENTRAL ARKANSAS WATER,AR0000465,5,1,Surface Water and Ground Water,,,Haloacetic Acid HAA5 (33 ppb); Turbidity (5 NTU*)
72217,True,2024,CENTRAL ARKANSAS WATER,AR0000465,5,1,Surface Water and Ground Water,,,Haloacetic Acid HAA5 (33 ppb); Turbidity (5 NTU*)
72219,True,2024,CENTRAL ARKANSAS WATER,AR0000465,5,1,Surface Water and Ground Water,,,Haloacetic Acid HAA5 (33 ppb); Turbidity (5 NTU*)
72221,True,2024,CENTRAL ARKANSAS WATER,AR0000465,5,1,Surface Water and Ground Water,,,Haloacetic Acid HAA5 (33 ppb); Turbidity (5 NTU*)
72222,True,2024,CENTRAL ARKANSAS WATER,AR0000465,5,1,Surface Water and Ground Water,,,Haloacetic Acid HAA5 (33 ppb); Turbidity (5 NTU*)
72223,True,2024,CENTRAL ARKANSAS WATER,AR0000465,5,1,Surface Water and Ground Water,,,Haloacetic Acid HAA5 (33 ppb); Turbidity (5 NTU*)
72225,True,2024,CENTRAL ARKANSAS WATER,AR0000465,5,1,Surface Water and Ground Water,,,Haloacetic Acid HAA5 (33 ppb); Turbidity (5 NTU*)
72227,True,2024,CENTRAL ARKANSAS WATER,AR0000465,5,1,Surface Water and Ground Water,,,Haloacetic Acid HAA5 (33 ppb); Turbidity (5 NTU*)
72231,True,2024,CENTRAL ARKANSAS WATER,AR0000465,5,1,Surface Water and Ground Water,,,Haloacetic Acid HAA5 (33 ppb); Turbidity (5 NTU*)
72255,True,2024,CENTRAL ARKANSAS WATER,AR0000465,5,1,Surface Water and Ground Water,,,Haloacetic Acid HAA5 (33 ppb); Turbidity (5 NTU*)
72260,True,2024,CENTRAL ARKANSAS WATER,AR0000465,5,1,Surface Water and Ground Water,,,Haloacetic Acid HAA5 (33 ppb); Turbidity (5 NTU*)
72295,True,2024,CENTRAL ARKANSAS WATER,AR0000465,5,1,Surface Water and Ground Water,,,Haloacetic Acid HAA5 (33 ppb); Turbidity (5 NTU*)
72401,True,2024,JONESBORO WATER SYSTEM,AR0000124,1,0,Ground Water,1,,
72402,True,2024,JONESBORO WATER SYSTEM,AR0000124,1,0,Ground Water,1,,
72403,True,2024,JONESBORO WATER SYSTEM,AR0000124,1,0,Ground Water,1,,
72404,True,2024,JONESBORO WATER SYSTEM,AR0000124,1,0,Ground Water,1,,
72701,True,2024,FAYETTEVILLE WATERWORKS,AR0000569,1,0,Surface Water (Purchased),1,,
72702,True,2024,FAYETTEVILLE WATERWORKS,AR0000569,1,0,Surface Water (Purchased),1,,
72703,True,2024,FAYETTEVILLE WATERWORKS,AR0000569,1,0,Surface Water (Purchased),1,,
72704,True,2024,FAYETTEVILLE WATERWORKS,AR0000569,1,0,Surface Water (Purchased),1,,
72712,True,2024,BENTONVILLE WATER UTILITIES,AR0000041,1,0,Surface Water (Purchased),1,,
72716,True,2024,BENTONVILLE WATER UTILITIES,AR0000041,1,0,Surface Water (Purchased),1,,
72756,True,2024,ROGERS WATER UTILITIES,AR0000055,0,0,Surface Water (Purchased),,,
72757,True,2024,ROGERS WATER UTILITIES,AR0000055,0,0,Surface Water (Purchased),,,
72758,True,2024,ROGERS WATER UTILITIES,AR0000055,0,0,Surface Water (Purchased),,,
72762,True,2024,SPRINGDALE WATER UTILITIES,AR0000575,0,0,Surface Water (Purchased),,,
72764,True,2024,SPRINGDALE WATER UTILITIES,AR0000575,0,0,Surface Water (Purchased),,,
72765,True,2024,SPRINGDALE WATER UTILITIES,AR0000575,0,0,Surface Water (Purchased),,,
72766,True,2024,SPRINGDALE WATER UTILITIES,AR0000575,0,0,Surface Water (Purchased),,,
72901,True,2024,FORT SMITH WATER UTILITIES,AR0000507,1,0,Surface Water,1,,
72902,True,2024,FORT SMITH WATER UTILITIES,AR0000507,1,0,Surface Water,1,,
72903,True,2024,FORT SMITH WATER UTILITIES,AR0000507,1,0,Surface Water,1,,
72904,True,2024,FORT SMITH WATER UTILITIES,AR0000507,1,0,Surface Water,1,,
72905,True,2024,FORT SMITH WATER UTILITIES,AR0000507,1,0,Surface Water,1,,
72906,True,2024,FORT SMITH WATER UTILITIES,AR0000507,1,0,Surface Water,1,,
72908,True,2024,FORT SMITH WATER UTILITIES,AR0000507,1,0,Surface Water,1,,
72913,True,2024,FORT SMITH WATER UTILITIES,AR0000507,1,0,Surface Water,1,,
72914,True,2024,FORT SMITH WATER UTILITIES,AR0000507,1,0,Surface Water,1,,
72916,True,2024,FORT SMITH WATER UTILITIES,AR0000507,1,0,Surface Water,1,,
72917,True,2024,FORT SMITH WATER UTILITIES,AR0000507,1,0,Surface Water,1,,
72918,True,2024,FORT SMITH WATER UTILITIES,AR0000507,1,0,Surface Water,1,,
72919,True,2024,FORT SMITH WATER UTILITIES,AR0000507,1,0,Surface Water,1,,
73003,True,2024,EDMOND PWA,OK1020723,1,0,Surface Water,0.8,,
73012,True,2024,EDMOND PWA,OK1020723,1,0,Surface Water,0.8,,
73013,True,2024,EDMOND PWA,OK1020723,1,0,Surface Water,0.8,,
73019,True,2025,NORMAN UTILITIES AUTHORITY,OK1020801,10,1,Surface Water and Ground Water,,,Turbidity (5 NTU*); Gross Alpha (10.9 pCi/L)
73025,True,2024,EDMOND PWA,OK1020723,1,0,Surface Water,0.8,,
73026,True,2025,NORMAN UTILITIES AUTHORITY,OK1020801,10,1,Surface Water and Ground Water,,,Turbidity (5 NTU*); Gross Alpha (10.9 pCi/L)
73034,True,2024,EDMOND PWA,OK1020723,1,0,Surface Water,0.8,,
73069,True,2025,NORMAN UTILITIES AUTHORITY,OK1020801,10,1,Surface Water and Ground Water,,,Turbidity (5 NTU*); Gross Alpha (10.9 pCi/L)
73070,True,2025,NORMAN UTILITIES AUTHORITY,OK1020801,10,1,Surface Water and Ground Water,,,Turbidity (5 NTU*); Gross Alpha (10.9 pCi/L)
73071,True,2025,NORMAN UTILITIES AUTHORITY,OK1020801,10,1,Surface Water and Ground Water,,,Turbidity (5 NTU*); Gross Alpha (10.9 pCi/L)
73072,True,2025,NORMAN UTILITIES AUTHORITY,OK1020801,10,1,Surface Water and Ground Water,,,Turbidity (5 NTU*); Gross Alpha (10.9 pCi/L)
73083,True,2024,EDMOND PWA,OK1020723,1,0,Surface Water,0.8,,
73101,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73102,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73103,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73104,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73105,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73106,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73107,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73108,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73109,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73110,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73111,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73112,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73113,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73114,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
73115,True,2024,OKLAHOMA CITY,OK1020902,18,0,"Lake Hefner, Lake Atoka, Draper Lake (Surface Water)",4.1,0.2016,TOTAL HALOACETIC ACIDS (HAA5) (36 ppb); TTHM (69 ppb); COMBINED RADIUM (-226 & -228) (3 pCi/L)
